,Date,Symbol,rf_pb_25N_30d,Cumulative_Return_7d,Cumulative_Return_15d,Cumulative_Return_30d,model,number_entries,first_entry,last_entry,Xv_pb_10N_30d,rf_pb_10N_30d,lr_pb_10N_30d,rf_pb_10N_15d,rf_pb_15N_30d,rf_pb_15N_15d,Xv_pb_15N_30d,rf_pb_20P_30d,rf_pb_10P_15d,lr_pb_15N_30d,rf_pb_20N_30d,Xv_pb_20N_30d,lr_pb_10P_30d,lr_pb_10N_15d,Xv_pb_15P_30d,rf_pb_10P_30d,rf_pb_15P_30d,Xv_pb_10P_30d,Xv_pb_10N_15d,score_P_30d,score_P_15d,score_P_7d,score_N_30d,score_N_15d,score_N_7d
22654,2024-03-21,ELA-USD,,0.06801625906809106,1.973281259204577,-0.14107667727714623,score_N_15d,4,2024-03-17,2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,0.7128491316867513,
22949,2024-07-06,ELF-USD,,-0.8325333803035614,-0.9878718005567599,-0.9998690095817014,Xv_pb_10N_30d,160,2024-01-01,2024-07-06,0.9840237,,,,,,,,,,,,,,,,,,,,,,,,
22948,2024-07-05,ELF-USD,,-0.8073195849886295,-0.9882726672633692,-0.9999825386469479,lr_pb_10N_30d,97,2024-01-05,2024-07-05,,,0.9247875625148636,,,,,,,,,,,,,,,,,,,,,,
22949,2024-07-06,ELF-USD,,-0.7179208745430898,-0.951490167801843,-0.9936826757156387,Xv_pb_15N_30d,142,2024-01-01,2024-07-06,,,,,,,0.8477629,,,,,,,,,,,,,,,,,,
22948,2024-07-05,ELF-USD,,-0.7083709290434519,-0.9774837703615067,-0.9999544927744364,lr_pb_15N_30d,86,2024-01-05,2024-07-05,,,,,,,,,,0.8345322841313307,,,,,,,,,,,,,,,
22949,2024-07-06,ELF-USD,,-0.8584812004855358,-0.9188818765258993,-0.9548953619174936,Xv_pb_20N_30d,110,2024-01-20,2024-07-06,,,,,,,,,,,,0.88416654,,,,,,,,,,,,,
22949,2024-07-06,ELF-USD,,-0.458412221613532,0.5646567279632664,13.844353097364214,lr_pb_10P_30d,32,2024-01-21,2024-07-06,,,,,,,,,,,,,0.9487011413287002,,,,,,,,,,,,
22948,2024-07-05,ELF-USD,,-0.8155136476169687,-0.9893677002036911,-0.9999856333466808,lr_pb_10N_15d,86,2024-01-05,2024-07-05,,,,,,,,,,,,,,0.8453051183056717,,,,,,,,,,,
22851,2024-03-30,ELF-USD,,0.39763238303613035,-0.3127343100679437,-0.6940571734803587,Xv_pb_10N_15d,19,2024-02-23,2024-03-30,,,,,,,,,,,,,,,,,,,0.78357166,,,,,,
22948,2024-07-05,ELF-USD,,-0.1505787097390331,-0.5297729624749301,-0.583840864238505,score_N_30d,11,2024-02-22,2024-07-05,,,,,,,,,,,,,,,,,,,,,,,0.718905961600677,,
22842,2024-03-21,ELF-USD,,0.2217636621466268,-0.007014086693419741,-0.16219324887983622,score_N_15d,3,2024-02-25,2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,0.7000732920805188,
23137,2024-07-06,ENJ-USD,,-0.9968489898812184,-0.9998388691079958,-0.9999985848089864,Xv_pb_10N_30d,167,2024-01-01,2024-07-06,0.98230076,,,,,,,,,,,,,,,,,,,,,,,,
23137,2024-07-06,ENJ-USD,,-0.994258805132178,-0.9999910084760477,-0.9999999999999835,lr_pb_10N_30d,140,2024-01-01,2024-07-06,,,0.9575564050392296,,,,,,,,,,,,,,,,,,,,,,
23137,2024-07-06,ENJ-USD,,-0.99577111545855,-0.9999335530886457,-0.9999999034482512,Xv_pb_15N_30d,120,2024-01-01,2024-07-06,,,,,,,0.88082016,,,,,,,,,,,,,,,,,,
23137,2024-07-06,ENJ-USD,,-0.970368660245153,-0.9999838204100555,-0.9999999999999728,lr_pb_15N_30d,124,2024-01-01,2024-07-06,,,,,,,,,,0.9036461645864726,,,,,,,,,,,,,,,
23137,2024-07-06,ENJ-USD,,-0.9602431492266439,-0.9801487442287986,-0.9563975725134273,Xv_pb_20N_30d,113,2024-01-01,2024-07-06,,,,,,,,,,,,0.88416654,,,,,,,,,,,,,
23123,2024-06-22,ENJ-USD,,2.070109369199034,47.28594347858693,211516.35879792002,lr_pb_10P_30d,26,2024-01-18,2024-06-22,,,,,,,,,,,,,0.7235706906359323,,,,,,,,,,,,
23137,2024-07-06,ENJ-USD,,-0.9819080877449814,-0.9999899308250857,-0.9999999999999771,lr_pb_10N_15d,117,2024-01-01,2024-07-06,,,,,,,,,,,,,,0.8599407323869855,,,,,,,,,,,
23137,2024-07-06,ENJ-USD,,-0.4691073912900604,-0.9102247617382392,-0.9987938076049576,Xv_pb_10N_15d,29,2024-02-25,2024-07-06,,,,,,,,,,,,,,,,,,,0.7606221,,,,,,
23137,2024-07-06,ENJ-USD,,-0.9440105591626209,-0.9982282249755158,-0.9999999251842411,score_N_30d,47,2024-01-01,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,0.7323999635188597,,
23033,2024-03-24,ENJ-USD,,-0.0139037902574084,-0.6348967861874459,-0.97273499886473,score_N_15d,9,2024-03-16,2024-03-24,,,,,,,,,,,,,,,,,,,,,,,,0.7012338276515696,
23325,2024-07-06,ENS-USD,,210.08377578065415,2629.297824311885,846804.7368941922,Xv_pb_10N_30d,164,2024-01-01,2024-07-06,0.971512,,,,,,,,,,,,,,,,,,,,,,,,
23325,2024-07-06,ENS-USD,,567.5549958635296,5.433531437793578,-0.9574310576315312,lr_pb_10N_30d,112,2024-01-03,2024-07-06,,,0.8733185346206458,,,,,,,,,,,,,,,,,,,,,,
23325,2024-07-06,ENS-USD,,40.079909467997005,1227.770192508926,3352.96989196221,Xv_pb_15N_30d,148,2024-01-01,2024-07-06,,,,,,,0.91917247,,,,,,,,,,,,,,,,,,
23325,2024-07-06,ENS-USD,,179.13757222983793,1.2517794303064838,-0.997737155654426,lr_pb_15N_30d,99,2024-01-03,2024-07-06,,,,,,,,,,0.7690585893514742,,,,,,,,,,,,,,,
23324,2024-07-05,ENS-USD,,1.9873764070676274,1120.813122189023,1346187.8734766121,Xv_pb_20N_30d,74,2024-01-06,2024-07-05,,,,,,,,,,,,0.86207306,,,,,,,,,,,,,
23323,2024-07-04,ENS-USD,,-0.8597360981505618,5.444393786509274,27845.111542265066,lr_pb_10P_30d,50,2024-01-01,2024-07-04,,,,,,,,,,,,,0.7392833861563722,,,,,,,,,,,,
23325,2024-07-06,ENS-USD,,3.6521223959514453,-0.9555610823099544,-0.9998046287735957,lr_pb_10N_15d,97,2024-01-03,2024-07-06,,,,,,,,,,,,,,0.777548854556543,,,,,,,,,,,
23227,2024-03-30,ENS-USD,,-0.018472310476043807,-0.8082184599380142,-0.995949412864385,Xv_pb_10N_15d,16,2024-01-02,2024-03-30,,,,,,,,,,,,,,,,,,,0.722567,,,,,,
23325,2024-07-06,ENS-USD,,11.51521806246353,4.925879141640764,-0.17397544888712013,score_N_30d,63,2024-01-05,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,0.7517593557932907,,
23227,2024-03-30,ENS-USD,,-0.2815045599378969,-0.888648961752746,-0.9953836549208027,score_N_15d,14,2024-03-16,2024-03-30,,,,,,,,,,,,,,,,,,,,,,,,0.7009551237725844,
23513,2024-07-06,EOS-USD,,-0.951099569742173,-0.9977261751127297,-0.999861425607,Xv_pb_10N_30d,161,2024-01-01,2024-07-06,0.95346534,,,,,,,,,,,,,,,,,,,,,,,,
23513,2024-07-06,EOS-USD,,-0.9671233586937062,-0.99805588978391,-0.9999999723166157,lr_pb_10N_30d,147,2024-01-01,2024-07-06,,,0.8963630383154069,,,,,,,,,,,,,,,,,,,,,,
23513,2024-07-06,EOS-USD,,-0.8784060926417215,-0.9942546599529164,-0.9953650110989816,Xv_pb_15N_30d,113,2024-01-01,2024-07-06,,,,,,,0.8884639,,,,,,,,,,,,,,,,,,
23513,2024-07-06,EOS-USD,,-0.9359515063365882,-0.997795979500771,-0.9999999786308836,lr_pb_15N_30d,129,2024-01-01,2024-07-06,,,,,,,,,,0.7854105976245955,,,,,,,,,,,,,,,
23513,2024-07-06,EOS-USD,,-0.979146470559763,-0.9692812351899285,-0.9283577841376374,Xv_pb_20N_30d,113,2024-01-01,2024-07-06,,,,,,,,,,,,0.8849005,,,,,,,,,,,,,
23511,2024-07-04,EOS-USD,,1.1534833375682534,6.1270997130822344,628.5991987790807,lr_pb_10P_30d,17,2024-02-01,2024-07-04,,,,,,,,,,,,,0.7084442107821612,,,,,,,,,,,,
23513,2024-07-06,EOS-USD,,-0.9285078699061245,-0.9986295168996483,-0.9999999811693345,lr_pb_10N_15d,122,2024-01-01,2024-07-06,,,,,,,,,,,,,,0.7602496157516582,,,,,,,,,,,
23509,2024-07-02,EOS-USD,,-0.27161217022478557,-0.3798742027931531,-0.8245701008140156,Xv_pb_10N_15d,62,2024-01-01,2024-07-02,,,,,,,,,,,,,,,,,,,0.8435339,,,,,,
23513,2024-07-06,EOS-USD,,-0.9848039570070335,-0.9973487545493405,-0.9999708109702394,score_N_30d,40,2024-01-01,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,0.7176722583318501,,
23404,2024-03-19,EOS-USD,,2.4936530999381956,2.2958074630575194,0.14085561273002423,score_N_15d,6,2024-02-23,2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,0.7043979966931364,
23555,2024-05-02,EOSC-USD,,-0.9035859452799383,-0.8217028609058713,-0.9298631869285436,Xv_pb_10N_30d,27,2024-01-01,2024-05-02,0.99079204,,,,,,,,,,,,,,,,,,,,,,,,
23554,2024-04-10,EOSC-USD,,-0.5756107201271379,-0.7387523867346323,-0.9662546323816047,lr_pb_10N_30d,26,2024-01-10,2024-04-10,,,0.7386290734174494,,,,,,,,,,,,,,,,,,,,,,
23555,2024-05-02,EOSC-USD,,-0.8884663617972219,-0.8215836064039603,-0.8492274209928675,Xv_pb_15N_30d,22,2024-01-01,2024-05-02,,,,,,,0.8746966,,,,,,,,,,,,,,,,,,
23553,2024-03-27,EOSC-USD,,-0.23825481385974234,-0.6038415099586971,-0.9407607912917599,lr_pb_15N_30d,18,2024-01-28,2024-03-27,,,,,,,,,,0.9763100533428128,,,,,,,,,,,,,,,
23555,2024-05-02,EOSC-USD,,-0.7439675714098616,-0.6599877542892689,-0.7131052259557926,Xv_pb_20N_30d,13,2024-01-18,2024-05-02,,,,,,,,,,,,0.95843416,,,,,,,,,,,,,
23555,2024-05-02,EOSC-USD,,-0.7492728009305418,-0.1254576209689393,-0.07302879798695727,lr_pb_10P_30d,10,2024-01-01,2024-05-02,,,,,,,,,,,,,0.7555389333606123,,,,,,,,,,,,
23554,2024-04-10,EOSC-USD,,0.012500855762985985,-0.5022487258170352,-0.9524627073666312,lr_pb_10N_15d,19,2024-01-13,2024-04-10,,,,,,,,,,,,,,0.8239696098692011,,,,,,,,,,,
23531,2024-01-30,EOSC-USD,,-0.5036558008861005,-0.37236902026891183,-0.15032249474000403,score_N_30d,3,2024-01-28,2024-01-30,,,,,,,,,,,,,,,,,,,,,,,0.7411184010442844,,
23738,2024-07-06,EPIK-USD,,-0.9966078170806479,-0.9999696114517055,-0.9999999941111943,Xv_pb_10N_30d,161,2024-01-01,2024-07-06,0.9785969,,,,,,,,,,,,,,,,,,,,,,,,
23738,2024-07-06,EPIK-USD,,-0.9988119505191247,-0.9999906618313763,-0.9999999999573774,lr_pb_10N_30d,135,2024-01-01,2024-07-06,,,0.9131001335051068,,,,,,,,,,,,,,,,,,,,,,
23738,2024-07-06,EPIK-USD,,-0.9993807845961782,-0.9999985073341517,-0.9999999991833772,Xv_pb_15N_30d,107,2024-01-01,2024-07-06,,,,,,,0.88082016,,,,,,,,,,,,,,,,,,
23738,2024-07-06,EPIK-USD,,-0.9960267534233986,-0.9999926453805343,-0.9999999999694315,lr_pb_15N_30d,118,2024-01-01,2024-07-06,,,,,,,,,,0.8078585764688464,,,,,,,,,,,,,,,
23738,2024-07-06,EPIK-USD,,-0.9828289259311571,-0.9994607915633964,-0.9999988896751558,Xv_pb_20N_30d,108,2024-01-15,2024-07-06,,,,,,,,,,,,0.8382735,,,,,,,,,,,,,
23736,2024-07-04,EPIK-USD,,1.7484638602226155,0.4192148157386466,16.270647593751104,lr_pb_10P_30d,22,2024-01-16,2024-07-04,,,,,,,,,,,,,0.7968256984811308,,,,,,,,,,,,
23738,2024-07-06,EPIK-USD,,-0.9933043042039787,-0.9999740729844772,-0.9999999998324106,lr_pb_10N_15d,113,2024-01-01,2024-07-06,,,,,,,,,,,,,,0.8068271712116917,,,,,,,,,,,
23738,2024-07-06,EPIK-USD,,-0.9282733482591835,-0.9841843304427342,-0.996410205006616,Xv_pb_10N_15d,29,2024-02-25,2024-07-06,,,,,,,,,,,,,,,,,,,0.7606221,,,,,,
23710,2024-06-06,EPIK-USD,,-0.5328686062025366,-0.6705664384976657,-0.8689822425659421,score_N_30d,6,2024-04-17,2024-06-06,,,,,,,,,,,,,,,,,,,,,,,0.7053722794517729,,
23926,2024-07-06,EPX-USD,,-0.995789181223704,-0.9999885835903014,-0.9999995966374278,Xv_pb_10N_30d,165,2024-01-01,2024-07-06,0.98230076,,,,,,,,,,,,,,,,,,,,,,,,
23901,2024-06-11,EPX-USD,,-0.9559363287607081,-0.9999091260310565,-0.9999999999782365,lr_pb_10N_30d,87,2024-01-01,2024-06-11,,,0.7189349572797914,,,,,,,,,,,,,,,,,,,,,,
23926,2024-07-06,EPX-USD,,-0.9634898389513122,-0.9880622828557653,-0.9982650983013165,Xv_pb_15N_30d,141,2024-01-01,2024-07-06,,,,,,,0.88082016,,,,,,,,,,,,,,,,,,
23889,2024-05-30,EPX-USD,,-0.8430554252539739,-0.9997972126714133,-0.9999999998740159,lr_pb_15N_30d,76,2024-01-01,2024-05-30,,,,,,,,,,0.7249270486265462,,,,,,,,,,,,,,,
23926,2024-07-06,EPX-USD,,-0.9739171242661506,-0.9991661582400372,-0.9954015887544185,Xv_pb_20N_30d,125,2024-01-01,2024-07-06,,,,,,,,,,,,0.88416654,,,,,,,,,,,,,
23926,2024-07-06,EPX-USD,,-0.6097210183057438,4.2514990263113654,14011.499809458892,lr_pb_10P_30d,76,2024-01-19,2024-07-06,,,,,,,,,,,,,0.9349897732587236,,,,,,,,,,,,
23898,2024-06-08,EPX-USD,,-0.9843898365152075,-0.999992529042254,-0.9999999999916229,lr_pb_10N_15d,71,2024-01-01,2024-06-08,,,,,,,,,,,,,,0.7055916701450322,,,,,,,,,,,
23922,2024-07-02,EPX-USD,,5.852296038489841,-0.47593732361108143,-0.9271761719881467,Xv_pb_10N_15d,24,2024-01-01,2024-07-02,,,,,,,,,,,,,,,,,,,0.7606221,,,,,,
23829,2024-03-31,EPX-USD,,-0.7702731414051782,-0.916589922051081,-0.9448016045971557,score_N_30d,4,2024-03-26,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,0.7210595473546463,,
23994,2024-04-12,EQX-USD,,-0.2001392574833819,-0.22989331445958394,-0.7620832549055112,Xv_pb_10N_30d,48,2024-01-01,2024-04-12,0.94746643,,,,,,,,,,,,,,,,,,,,,,,,
23994,2024-04-12,EQX-USD,,-0.8723153572647108,-0.9931953087775707,-0.9999959774247603,lr_pb_10N_30d,48,2024-01-28,2024-04-12,,,0.9826223134832178,,,,,,,,,,,,,,,,,,,,,,
23987,2024-03-25,EQX-USD,,0.17238378226775053,7.3409759533708545,13.429560012530054,Xv_pb_15N_30d,27,2024-01-01,2024-03-25,,,,,,,0.7372074,,,,,,,,,,,,,,,,,,
23994,2024-04-12,EQX-USD,,-0.8929809940811712,-0.9952452754895561,-0.9999967639434373,lr_pb_15N_30d,46,2024-01-28,2024-04-12,,,,,,,,,,0.9672465163616696,,,,,,,,,,,,,,,
23979,2024-03-14,EQX-USD,,-0.058008164228753545,1.8986419517819657,1.0903394111390048,Xv_pb_20N_30d,10,2024-01-01,2024-03-14,,,,,,,,,,,,0.7760315,,,,,,,,,,,,,
23957,2024-02-17,EQX-USD,,1.2685238332685067,6.580136940965365,182.78138004817973,lr_pb_10P_30d,25,2024-01-01,2024-02-17,,,,,,,,,,,,,0.8068875515060474,,,,,,,,,,,,
23994,2024-04-12,EQX-USD,,-0.8953003238756579,-0.995852538579952,-0.9999973038261389,lr_pb_10N_15d,44,2024-01-29,2024-04-12,,,,,,,,,,,,,,0.9406117886894908,,,,,,,,,,,
23983,2024-03-19,EQX-USD,,-0.4547399236864218,-0.4269336010371301,-0.8700437758045998,Xv_pb_10N_15d,5,2024-02-25,2024-03-19,,,,,,,,,,,,,,,,,,,0.73843646,,,,,,
24177,2024-07-06,ERG-USD,,-0.9903317691672727,-0.9998185797760443,-0.9999920352796093,Xv_pb_10N_30d,152,2024-01-01,2024-07-06,0.9665936,,,,,,,,,,,,,,,,,,,,,,,,
24177,2024-07-06,ERG-USD,,-0.9935607919218707,-0.9999972856251002,-0.9999999999981809,lr_pb_10N_30d,134,2024-01-01,2024-07-06,,,0.9753308788983762,,,,,,,,,,,,,,,,,,,,,,
24177,2024-07-06,ERG-USD,,-0.9738244185546189,-0.9995629307598265,-0.9999993652431576,Xv_pb_15N_30d,130,2024-01-01,2024-07-06,,,,,,,0.8753347,,,,,,,,,,,,,,,,,,
24177,2024-07-06,ERG-USD,,-0.9840148027037363,-0.9999916117284862,-0.9999999999765068,lr_pb_15N_30d,117,2024-01-01,2024-07-06,,,,,,,,,,0.934730243860793,,,,,,,,,,,,,,,
24177,2024-07-06,ERG-USD,,-0.935733070495504,-0.9844501804155804,-0.9742328522411787,Xv_pb_20N_30d,108,2024-01-01,2024-07-06,,,,,,,,,,,,0.8849005,,,,,,,,,,,,,
24117,2024-05-07,ERG-USD,,5.658985154329328,608.8348143717357,564921.4596020932,lr_pb_10P_30d,29,2024-01-18,2024-05-07,,,,,,,,,,,,,0.7264600486148156,,,,,,,,,,,,
24177,2024-07-06,ERG-USD,,-0.9753756030724344,-0.999984399164216,-0.9999999999272773,lr_pb_10N_15d,112,2024-01-01,2024-07-06,,,,,,,,,,,,,,0.9028226962961224,,,,,,,,,,,
24177,2024-07-06,ERG-USD,,-0.14977271986832874,-0.7946132237407815,-0.9983961354652321,Xv_pb_10N_15d,42,2024-02-23,2024-07-06,,,,,,,,,,,,,,,,,,,0.77570707,,,,,,
24177,2024-07-06,ERG-USD,,-0.7072526539662864,-0.9428651595971856,-0.9988337144679108,score_N_30d,33,2024-01-01,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,0.735601087805656,,
24365,2024-07-06,ERN-USD,,-0.9891400321270691,-0.9998115765978823,-0.9999945186721105,Xv_pb_10N_30d,158,2024-01-01,2024-07-06,0.9586154,,,,,,,,,,,,,,,,,,,,,,,,
24365,2024-07-06,ERN-USD,,-0.9899049016905976,-0.9999414612889677,-0.9999999999981858,lr_pb_10N_30d,106,2024-02-29,2024-07-06,,,0.9718684406929642,,,,,,,,,,,,,,,,,,,,,,
24365,2024-07-06,ERN-USD,,-0.9721334606456443,-0.9998256119381046,-0.9999993679989281,Xv_pb_15N_30d,141,2024-01-01,2024-07-06,,,,,,,0.9123086,,,,,,,,,,,,,,,,,,
24365,2024-07-06,ERN-USD,,-0.965271602238512,-0.9998552979198099,-0.9999999999913024,lr_pb_15N_30d,88,2024-02-29,2024-07-06,,,,,,,,,,0.9371462554242967,,,,,,,,,,,,,,,
24365,2024-07-06,ERN-USD,,-0.8686041346600792,-0.33332925024523996,11.70322698302514,Xv_pb_20N_30d,46,2024-01-01,2024-07-06,,,,,,,,,,,,0.87737584,,,,,,,,,,,,,
24282,2024-04-14,ERN-USD,,131.5119425394831,469264.6137073231,38104629576518.99,lr_pb_10P_30d,66,2024-01-01,2024-04-14,,,,,,,,,,,,,0.7097346357352198,,,,,,,,,,,,
24365,2024-07-06,ERN-USD,,-0.9803601467973394,-0.9999373702193824,-0.9999999999958165,lr_pb_10N_15d,88,2024-02-29,2024-07-06,,,,,,,,,,,,,,0.8948382535574043,,,,,,,,,,,
24267,2024-03-30,ERN-USD,,11.84253759936591,91.51886120453503,6.977096392104618,Xv_pb_10N_15d,25,2024-01-22,2024-03-30,,,,,,,,,,,,,,,,,,,0.75103146,,,,,,
24365,2024-07-06,ERN-USD,,-0.985920343224405,-0.9983654599447029,-0.9999987840467688,score_N_30d,41,2024-03-18,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,0.7504605217985585,,
24260,2024-03-23,ERN-USD,,-0.4776619770858165,-0.28278441622940365,-0.9552678770090566,score_N_15d,8,2024-03-16,2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,0.7080719425317256,
24499,2024-07-06,ERTHA-USD,,-0.9945188621120261,-0.9989613484757167,-0.995602302509846,Xv_pb_10N_30d,121,2024-01-01,2024-07-06,0.98230076,,,,,,,,,,,,,,,,,,,,,,,,
24484,2024-06-08,ERTHA-USD,,-0.988676537146059,-0.9999814507768382,-0.9999999992005643,lr_pb_10N_30d,71,2024-01-01,2024-06-08,,,0.9873918652540712,,,,,,,,,,,,,,,,,,,,,,
24499,2024-07-06,ERTHA-USD,,-0.970305777362468,-0.9976754579358944,-0.9549320282976606,Xv_pb_15N_30d,90,2024-01-01,2024-07-06,,,,,,,0.88082016,,,,,,,,,,,,,,,,,,
24484,2024-06-08,ERTHA-USD,,-0.9615823791569693,-0.9998382445924996,-0.9999999721562259,lr_pb_15N_30d,60,2024-01-01,2024-06-08,,,,,,,,,,0.9797136619600942,,,,,,,,,,,,,,,
24499,2024-07-06,ERTHA-USD,,-0.9789125182695587,-0.9942522347977008,-0.9882634413214658,Xv_pb_20N_30d,92,2024-01-01,2024-07-06,,,,,,,,,,,,0.88416654,,,,,,,,,,,,,
24499,2024-07-06,ERTHA-USD,,1.5888272950008044,180.31869315600377,5472630.9802172445,lr_pb_10P_30d,55,2024-01-12,2024-07-06,,,,,,,,,,,,,0.9790878601371352,,,,,,,,,,,,
24484,2024-06-08,ERTHA-USD,,-0.9643049216804955,-0.9998154481812654,-0.9999999753289682,lr_pb_10N_15d,61,2024-01-01,2024-06-08,,,,,,,,,,,,,,0.9647068030580632,,,,,,,,,,,
24499,2024-07-06,ERTHA-USD,,0.1841733745033418,-0.7515157678116027,-0.9992050851781872,Xv_pb_10N_15d,30,2024-01-01,2024-07-06,,,,,,,,,,,,,,,,,,,0.7606221,,,,,,
24484,2024-06-08,ERTHA-USD,,-0.6251846726901809,-0.8937358238900844,-0.9588880607415126,score_N_30d,7,2024-03-24,2024-06-08,,,,,,,,,,,,,,,,,,,,,,,0.711429854442804,,
24434,2024-03-17,ERTHA-USD,,0.02017381363504489,-0.1502173122080358,-0.33519554485584835,score_N_15d,1,2024-03-17,2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,0.7036911727034248,
24687,2024-07-06,ETC-USD,,0.4165530607748158,-0.752292554376938,-0.9601867812982542,Xv_pb_10N_30d,161,2024-01-01,2024-07-06,0.960507,,,,,,,,,,,,,,,,,,,,,,,,
24687,2024-07-06,ETC-USD,,0.3433136732746247,-0.8599307419802463,-0.9999696081370122,lr_pb_10N_30d,138,2024-01-01,2024-07-06,,,0.9442460854418302,,,,,,,,,,,,,,,,,,,,,,
24687,2024-07-06,ETC-USD,,2.115136291786323,-0.25320428579796883,-0.7554415907759208,Xv_pb_15N_30d,159,2024-01-01,2024-07-06,,,,,,,0.9215986,,,,,,,,,,,,,,,,,,
24687,2024-07-06,ETC-USD,,0.9682605178147179,-0.9433458824256915,-0.9999880456222473,lr_pb_15N_30d,117,2024-01-01,2024-07-06,,,,,,,,,,0.884813918982608,,,,,,,,,,,,,,,
24687,2024-07-06,ETC-USD,,-0.7797650668818961,-0.8425268030210287,0.4531703693934852,Xv_pb_20N_30d,58,2024-01-01,2024-07-06,,,,,,,,,,,,0.8654386,,,,,,,,,,,,,
24677,2024-06-26,ETC-USD,,0.073212291458983,0.3987448465263641,19.82753725345,lr_pb_10P_30d,14,2024-02-04,2024-06-26,,,,,,,,,,,,,0.7669809906381001,,,,,,,,,,,,
24687,2024-07-06,ETC-USD,,0.6777035253821904,-0.9662352781477004,-0.999991087589501,lr_pb_10N_15d,117,2024-01-01,2024-07-06,,,,,,,,,,,,,,0.8468882301302153,,,,,,,,,,,
24606,2024-04-16,ETC-USD,,1.9847630563697152,0.4325389444486989,-0.9092305886107348,Xv_pb_10N_15d,23,2024-02-23,2024-04-16,,,,,,,,,,,,,,,,,,,0.7372833,,,,,,
24687,2024-07-06,ETC-USD,,0.1985787431556425,-0.930217891557749,-0.9998367279195151,score_N_30d,74,2024-01-01,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,0.7409676656547194,,
24590,2024-03-31,ETC-USD,,1.4389913916884325,-0.11106788894226938,-0.8754280206469777,score_N_15d,15,2024-02-24,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,0.7102868770699262,
24875,2024-07-06,ETH-USD,,7.650857641536174,71.97238932850773,16583.968996928812,Xv_pb_10N_30d,136,2024-01-01,2024-07-06,0.8117804,,,,,,,,,,,,,,,,,,,,,,,,
24875,2024-07-06,ETH-USD,,0.3454536854922474,-0.694124987805067,-0.9963219044116778,lr_pb_10N_30d,74,2024-01-01,2024-07-06,,,0.7558375296457507,,,,,,,,,,,,,,,,,,,,,,
24875,2024-07-06,ETH-USD,,4.1717382227706254,46.77348391443836,4815.332677665186,Xv_pb_15N_30d,168,2024-01-01,2024-07-06,,,,,,,0.8533514,,,,,,,,,,,,,,,,,,
24853,2024-06-14,ETH-USD,,0.019223751920929066,-0.7497403132644196,-0.995267695731954,lr_pb_15N_30d,65,2024-01-01,2024-06-14,,,,,,,,,,0.764094739313897,,,,,,,,,,,,,,,
24873,2024-07-04,ETH-USD,,1.6139133138344444,168.4555884343673,1725731.785150083,lr_pb_10P_30d,56,2024-01-16,2024-07-04,,,,,,,,,,,,,0.7229086977078093,,,,,,,,,,,,
24854,2024-06-15,ETH-USD,,-0.0890797635649474,-0.7880691626468497,-0.9970305013695491,lr_pb_10N_15d,73,2024-01-01,2024-06-15,,,,,,,,,,,,,,0.700439288923123,,,,,,,,,,,
24834,2024-05-26,ETH-USD,,1.092346642834086,7.074473053575645,6.961573094572507,Xv_pb_15P_30d,17,2024-02-10,2024-05-26,,,,,,,,,,,,,,,0.7404763,,,,,,,,,,
24875,2024-07-06,ETH-USD,,-0.8080314512354222,-0.6250437319209992,92.84537618070074,Xv_pb_10N_15d,57,2024-01-15,2024-07-06,,,,,,,,,,,,,,,,,,,0.8442721,,,,,,
25063,2024-07-06,ETHW-USD,,-0.9042174224461851,-0.9922056020137843,-0.9999344052464315,Xv_pb_10N_30d,160,2024-01-01,2024-07-06,0.98358095,,,,,,,,,,,,,,,,,,,,,,,,
25063,2024-07-06,ETHW-USD,,-0.7905218897459355,-0.9795953648699286,-0.9999973271436591,lr_pb_10N_30d,132,2024-01-01,2024-07-06,,,0.9659590652878668,,,,,,,,,,,,,,,,,,,,,,
25063,2024-07-06,ETHW-USD,,-0.6458694302573029,-0.9561947653735157,-0.9958940744137804,Xv_pb_15N_30d,138,2024-01-01,2024-07-06,,,,,,,0.9080469,,,,,,,,,,,,,,,,,,
25063,2024-07-06,ETHW-USD,,-0.6060266364510505,-0.9891812242190938,-0.999998930223721,lr_pb_15N_30d,113,2024-01-01,2024-07-06,,,,,,,,,,0.9168642329768464,,,,,,,,,,,,,,,
25063,2024-07-06,ETHW-USD,,-0.867394347809534,-0.6154264132400495,-0.7140342476436916,Xv_pb_20N_30d,40,2024-01-01,2024-07-06,,,,,,,,,,,,0.8849005,,,,,,,,,,,,,
25054,2024-06-27,ETHW-USD,,0.3434687945675974,1.9781417049167183,328.71242741992296,lr_pb_10P_30d,29,2024-02-04,2024-06-27,,,,,,,,,,,,,0.7192225961295491,,,,,,,,,,,,
